Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
115690.552	NaN	-5.967	2.402	21.141	1503.297	1501.099	1495.971	-1.817	-1.496	-8.504	-0.612	-1.225	-9.187
115691.528	NaN	-5.783	2.337	21.141	1502.564	1500.366	1495.971	-1.969	-1.557	-8.580	-0.383	-1.225	-9.263
115692.505	NaN	-6.000	2.315	21.152	1503.297	1500.366	1495.971	-1.817	-1.618	-8.611	-0.306	-1.072	-9.416
115693.481	NaN	-5.717	2.337	21.207	1503.297	1500.366	1496.703	-1.817	-1.603	-8.351	-0.306	-1.225	-9.340
115694.458	NaN	-6.109	2.370	21.098	1503.297	1499.634	1495.238	-1.786	-1.496	-8.275	-0.306	-1.301	-9.110
115695.435	NaN	-5.989	2.413	21.272	1504.029	1501.832	1495.971	-1.847	-1.618	-8.366	-0.459	-1.225	-9.110
115696.411	NaN	-5.750	2.370	21.196	1503.297	1501.099	1495.238	-1.969	-1.603	-8.473	-0.766	-1.684	-9.187
115697.388	NaN	-5.859	2.359	21.228	1502.564	1499.634	1497.436	-1.878	-1.618	-8.198	-0.230	-1.225	-9.340
115698.364	NaN	-5.848	2.359	21.065	1504.029	1500.366	1495.238	-1.725	-1.573	-8.443	-0.459	-1.225	-9.416
115699.341	NaN	-5.870	2.348	21.174	1502.564	1499.634	1496.703	-1.710	-1.679	-8.580	-0.459	-1.225	-9.416
115700.317	NaN	-5.902	2.446	21.250	1503.297	1500.366	1496.703	-1.832	-1.466	-8.702	-0.306	-0.919	-8.957
115701.294	NaN	-5.750	2.467	21.196	1503.297	1500.366	1496.703	-1.863	-1.328	-8.672	-0.153	-1.455	-9.110
115702.271	NaN	-5.967	2.380	21.196	1502.564	1501.099	1495.238	-1.649	-1.267	-8.290	-0.612	-1.225	-9.263
115703.247	NaN	-5.739	2.348	21.239	1504.029	1500.366	1495.238	-1.695	-1.282	-8.229	-0.306	-1.301	-9.187
115704.224	NaN	-5.815	2.304	21.196	1503.297	1498.901	1496.703	-1.725	-1.450	-8.458	-0.459	-1.378	-9.033
115705.200	NaN	-6.043	2.315	21.185	1503.297	1501.099	1495.971	-1.695	-1.542	-8.397	-0.459	-1.072	-9.187
115706.177	NaN	-5.815	2.348	21.152	1504.029	1500.366	1496.703	-1.588	-1.496	-8.412	-0.536	-1.301	-9.263
115707.153	NaN	-6.109	2.391	21.109	1503.297	1499.634	1496.703	-1.679	-1.573	-8.443	-0.536	-1.072	-9.416
115708.130	NaN	-5.848	2.391	21.185	1504.029	1501.832	1497.436	-1.954	-1.542	-8.473	-0.306	-1.301	-9.187
115709.106	NaN	-5.837	2.326	21.076	1502.564	1500.366	1495.971	-1.847	-1.405	-8.427	-0.383	-1.301	-9.340
115710.083	3731584037.133	-5.815	2.315	21.098	1501.832	1500.366	1495.238	-1.557	-1.374	-8.534	-0.383	-1.378	-9.263
115711.060	NaN	-5.859	2.326	21.033	1503.297	1499.634	1496.703	-1.771	-1.466	-8.641	-0.383	-1.225	-9.263
115712.036	NaN	-6.033	2.326	21.185	1502.564	1500.366	1495.238	-1.893	-1.420	-8.397	-0.459	-1.148	-9.263
115713.013	NaN	-5.848	2.413	21.185	1504.029	1500.366	1496.703	-2.092	-1.359	-8.321	-0.536	-1.531	-9.416
115713.989	NaN	-5.848	2.435	21.109	1503.297	1499.634	1495.238	-2.046	-1.130	-8.275	-0.153	-1.225	-9.263
115714.966	NaN	-5.989	2.370	21.152	1503.297	1501.099	1495.238	-1.725	-1.191	-8.519	-0.536	-1.225	-9.416
115715.942	NaN	-5.652	2.337	21.065	1504.029	1499.634	1498.168	-1.649	-1.466	-8.626	-0.383	-1.455	-9.187
115716.919	NaN	-5.880	2.348	20.989	1503.297	1500.366	1495.971	-1.725	-1.511	-8.565	-0.230	-1.072	-9.187
115717.896	NaN	-5.924	2.380	21.098	1504.029	1500.366	1496.703	-1.573	-1.328	-8.489	-0.230	-1.455	-9.340
115718.872	NaN	-5.870	2.380	21.109	1503.297	1500.366	1495.238	-1.786	-1.176	-8.290	-0.459	-1.225	-9.263
115719.849	NaN	-6.043	2.402	21.022	1502.564	1501.099	1495.971	-1.863	-1.145	-8.519	-0.230	-1.455	-9.340
115720.825	NaN	-5.696	2.348	20.978	1503.297	1500.366	1496.703	-1.710	-1.038	-8.489	-0.383	-1.301	-9.569
115721.802	NaN	-5.967	2.293	20.924	1501.832	1500.366	1494.505	-1.542	-1.038	-8.336	-0.536	-0.995	-9.493
115722.778	NaN	-5.761	2.304	20.989	1503.297	1501.099	1496.703	-1.405	-1.206	-8.305	-0.383	-1.531	-9.416
115723.755	NaN	-5.989	2.348	20.880	1504.762	1500.366	1496.703	-1.603	-1.282	-8.427	-0.536	-1.148	-9.340
115724.731	NaN	-6.033	2.391	20.957	1502.564	1499.634	1495.971	-1.618	-1.206	-8.565	-0.383	-1.225	-9.416
