Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
421318.268	NaN	-3.217	1.304	9.402	1504.029	1504.762	1510.623	-9.878	-1.160	11.237	-5.818	-0.612	8.344
421319.244	NaN	-3.217	1.293	9.391	1505.495	1503.297	1509.158	-9.878	-1.069	11.313	-5.895	-0.536	8.421
421320.221	NaN	-3.217	1.304	9.391	1505.495	1502.564	1509.158	-9.832	-1.084	11.420	-5.895	-0.536	8.191
421321.198	NaN	-3.207	1.304	9.402	1504.762	1502.564	1509.890	-9.969	-1.130	11.298	-5.895	-0.536	8.344
421322.174	NaN	-3.207	1.315	9.402	1504.029	1504.029	1511.355	-10.015	-1.191	11.282	-5.895	-0.536	8.268
421323.151	NaN	-3.217	1.304	9.391	1504.029	1504.029	1509.158	-10.122	-1.160	11.115	-5.971	-0.536	8.421
421324.127	NaN	-3.228	1.315	9.391	1505.495	1504.029	1511.355	-10.031	-1.160	11.130	-5.895	-0.689	8.421
421325.104	NaN	-3.217	1.304	9.391	1505.495	1504.762	1510.623	-9.832	-1.069	11.191	-5.895	-0.536	8.421
421326.080	NaN	-3.217	1.293	9.391	1504.762	1503.297	1509.158	-9.817	-1.176	11.206	-5.818	-0.689	8.344
421327.057	NaN	-3.207	1.304	9.402	1504.029	1504.029	1509.890	-9.878	-1.206	11.221	-6.048	-0.612	8.421
421328.033	NaN	-3.207	1.293	9.402	1504.762	1504.029	1509.158	-9.969	-1.053	11.221	-5.971	-0.536	8.344
421329.010	NaN	-3.207	1.304	9.402	1505.495	1504.029	1510.623	-10.305	-1.176	11.328	-5.818	-0.536	8.344
421329.987	NaN	-3.196	1.304	9.391	1505.495	1503.297	1509.890	-10.214	-1.359	11.237	-5.971	-0.459	8.344
421330.963	NaN	-3.185	1.304	9.391	1506.227	1504.762	1509.890	-9.985	-1.344	11.221	-5.895	-0.306	8.344
421331.940	NaN	-3.196	1.293	9.391	1505.495	1504.029	1509.890	-9.786	-1.206	11.237	-5.895	-0.536	8.344
421332.916	NaN	-3.207	1.293	9.391	1504.762	1504.029	1510.623	-9.664	-1.145	11.252	-5.971	-0.612	8.268
421333.893	NaN	-3.217	1.304	9.402	1505.495	1504.029	1510.623	-10.015	-1.099	11.267	-5.895	-0.612	8.344
421334.869	NaN	-3.228	1.304	9.402	1505.495	1504.029	1510.623	-10.076	-1.237	11.191	-5.895	-0.536	8.268
421335.846	NaN	-3.228	1.293	9.402	1505.495	1504.029	1510.623	-9.954	-1.298	11.069	-5.818	-0.612	8.421
421336.823	NaN	-3.239	1.304	9.391	1504.762	1504.762	1509.890	-9.802	-1.191	11.115	-5.895	-0.612	8.268
421337.799	NaN	-3.228	1.315	9.380	1505.495	1504.029	1510.623	-9.878	-1.328	11.221	-5.895	-0.459	8.344
421338.776	NaN	-3.228	1.315	9.380	1505.495	1504.029	1510.623	-9.908	-1.359	11.237	-5.971	-0.536	8.344
421339.752	NaN	-3.217	1.315	9.380	1504.762	1504.029	1510.623	-9.908	-1.344	11.145	-5.971	-0.689	8.344
421340.729	NaN	-3.207	1.304	9.380	1505.495	1504.029	1509.890	-9.679	-1.099	10.962	-5.971	-0.459	8.344
421341.705	NaN	-3.217	1.304	9.370	1505.495	1503.297	1509.158	-9.756	-1.084	11.115	-5.818	-0.536	8.421
421342.682	NaN	-3.207	1.315	9.380	1505.495	1504.029	1510.623	-9.893	-1.176	11.298	-5.971	-0.612	8.268
421343.658	NaN	-3.207	1.315	9.380	1505.495	1503.297	1511.355	-9.969	-1.359	11.008	-6.048	-0.536	8.268
421344.635	NaN	-3.217	1.315	9.391	1504.762	1504.762	1510.623	-9.740	-1.374	10.840	-5.895	-0.689	8.268
421345.612	NaN	-3.228	1.304	9.380	1504.762	1504.029	1509.158	-9.878	-1.084	11.023	-5.971	-0.459	8.344
421346.588	NaN	-3.217	1.304	9.391	1504.762	1504.029	1511.355	-10.046	-0.962	11.099	-5.818	-0.689	8.421
421347.565	NaN	-3.228	1.304	9.402	1506.227	1502.564	1509.890	-9.908	-1.099	11.191	-5.818	-0.536	8.421
421348.541	NaN	-3.217	1.315	9.402	1505.495	1504.029	1511.355	-9.832	-1.206	11.023	-5.895	-0.459	8.268
421349.518	NaN	-3.228	1.315	9.413	1504.762	1504.029	1510.623	-9.786	-1.267	10.916	-5.818	-0.612	8.191
421350.494	NaN	-3.228	1.293	9.413	1505.495	1504.029	1510.623	-9.664	-1.252	11.130	-5.971	-0.689	8.344
421351.471	NaN	-3.228	1.304	9.424	1505.495	1504.762	1510.623	-9.695	-1.267	11.328	-5.895	-0.536	8.268
421352.448	NaN	-3.228	1.293	9.413	1504.762	1504.029	1511.355	-9.771	-1.069	11.099	-6.048	-0.612	8.344
421353.424	NaN	-3.228	1.304	9.413	1504.762	1504.029	1509.890	-9.756	-0.977	10.931	-5.971	-0.612	8.268
421354.401	NaN	-3.228	1.293	9.413	1505.495	1503.297	1509.890	-9.664	-1.069	10.870	-5.742	-0.612	8.344
421355.377	NaN	-3.228	1.304	9.402	1504.762	1503.297	1509.158	-9.771	-1.176	10.962	-5.895	-0.612	8.268
